Dimension 1,Dimension 2,Slug,Title
-0.06713282,-81.410545,standorte-der-solarthermischen-anlagen---öffentliche-hand,Standorte der solarthermischen Anlagen - Öffentliche Hand
0.034323767,-81.47907,standorte-der-solarthermischen-anlagen,Standorte der solarthermischen Anlagen
1.0942467,-80.990585,summe-der-solarthermischen-anlagen-pro-bezirk---öffentliche-hand,Summe der solarthermischen Anlagen pro Bezirk - Öffentliche Hand
1.0854224,-81.00721,summe-der-solarthermischen-anlagen-pro-bezirk,Summe der solarthermischen Anlagen pro Bezirk
8.080127,-43.96432,straßenbefahrung---leitplanke,Straßenbefahrung - Leitplanke
9.948404,-50.281517,straßenbefahrung---mast,Straßenbefahrung - Mast
1.1063595,-81.03025,summe-der-solarthermischen-anlagen-pro-postleitzahl,Summe der solarthermischen Anlagen pro Postleitzahl
-0.46138927,-82.28078,solaranlagen---solarthermie-umweltatlas,Solaranlagen - Solarthermie (Umweltatlas)
22.79219,-13.344381,sozialer-zusammenhalt-und-quartiersmanagement,Sozialer Zusammenhalt und Quartiersmanagement
22.837738,-13.319719,sozialer-zusammenhalt-und-quartiersmanagement,Sozialer Zusammenhalt und Quartiersmanagement
16.727987,-19.967255,sportkooperationen-an-berliner-schulen,Sportkooperationen an Berliner Schulen
16.728735,-19.96465,sportkooperationen-an-berliner-schulen,Sportkooperationen an Berliner Schulen
-22.50581,-24.696648,staatliche-dienste-im-inspire-datenmodell-brandschutzdienst,Staatliche Dienste im INSPIRE-Datenmodell (Brandschutzdienst)
-21.06819,-24.896252,staatliche-dienste-im-inspire-datenmodell-kinderbetreuung,Staatliche Dienste im INSPIRE-Datenmodell (Kinderbetreuung)
-22.430532,-24.732853,staatliche-dienste-im-inspire-datenmodell-polizeidienst,Staatliche Dienste im INSPIRE-Datenmodell (Polizeidienst)
-21.856974,-25.169838,staatliche-dienste-im-inspire-datenmodell-sozialdienst,Staatliche Dienste im INSPIRE-Datenmodell (Sozialdienst)
-21.845676,-25.151875,staatliche-dienste-im-inspire-datenmodell-sozialdienst,Staatliche Dienste im INSPIRE-Datenmodell (Sozialdienst)
23.651394,9.906086,städtebauliche-dichte---geschossflächenzahl-gfz-2008-plr,Städtebauliche Dichte - Geschossflächenzahl (GFZ) 2008 (PLR)
23.37397,9.787478,städtebauliche-dichte---geschossflächenzahl-gfz-2008-plr,Städtebauliche Dichte - Geschossflächenzahl (GFZ) 2008 (PLR)
8.7685795,-50.525387,straßenbefahrung---mast-lichtsignalanlage,Straßenbefahrung - Mast Lichtsignalanlage
10.253268,-47.32571,straßenbefahrung---mauer,Straßenbefahrung - Mauer
31.882193,-13.936172,städtische-wohnungen-2018,Städtische Wohnungen 2018
22.986002,10.55198,städtebauliche-dichte---geschossflächenzahl-gfz-2011-plr,Städtebauliche Dichte - Geschossflächenzahl (GFZ) 2011 (PLR)
22.117971,9.703004,städtebauliche-dichte---geschossflächenzahl-gfz-2011-umweltatlas,Städtebauliche Dichte - Geschossflächenzahl (GFZ) 2011 (Umweltatlas)
23.470484,10.735183,städtebauliche-dichte---geschossflächenzahl-gfz-2019-plr,Städtebauliche Dichte - Geschossflächenzahl (GFZ) 2019 (PLR)
23.368872,10.626138,städtebauliche-dichte---geschossflächenzahl-gfz-2019-plr,Städtebauliche Dichte - Geschossflächenzahl (GFZ) 2019 (PLR)
22.13302,9.466852,städtebauliche-dichte---geschossflächenzahl-gfz-2019-umweltatlas,Städtebauliche Dichte - Geschossflächenzahl (GFZ) 2019 (Umweltatlas)
20.01194,9.807596,städtebauliche-dichte---grundflächenzahl-grz-2019-umweltatlas,Städtebauliche Dichte - Grundflächenzahl (GRZ) 2019 (Umweltatlas)
8.510912,-39.69706,straßenbefahrung---öffentlicher-platz,Straßenbefahrung - Öffentlicher Platz
8.185162,-39.667137,straßenbefahrung---parkfläche,Straßenbefahrung - Parkfläche
21.38632,11.007428,geschossflächenzahl-gfz-2011,Geschossflächenzahl (GFZ) 2011
21.969366,11.2264385,geschossflächenzahl-gfz-2011-plr,Geschossflächenzahl (GFZ) 2011 (PLR)
20.493214,10.886997,grundflächenzahl--grz-2011,Grundflächenzahl  (GRZ) 2011
20.981606,9.64417,städtebauliche-dichte---gfzgrz-2019-umweltatlas,Städtebauliche Dichte - GFZ/GRZ 2019 (Umweltatlas)
19.98682,10.000433,städtebauliche-dichte---grundflächenzahl--grz-2011-umweltatlas,Städtebauliche Dichte - Grundflächenzahl  (GRZ) 2011 (Umweltatlas)
10.732458,-39.49064,straßenbefahrung---parkscheinautomat,Straßenbefahrung - Parkscheinautomat
25.568354,26.80831,bioklimatische-situation-tag,Bioklimatische Situation (Tag)
25.933796,27.26245,lufttemperatur-nacht,Lufttemperatur (Nacht)
26.049171,27.395332,lufttemperatur-im-zukunftsszenario-blau-grün-nacht,Lufttemperatur im Zukunftsszenario blau-grün (Nacht)
26.028837,27.372444,lufttemperatur-im-zukunftsszenario-blau-grün-tag,Lufttemperatur im Zukunftsszenario blau-grün (Tag)
25.435963,26.666231,stadtentwicklungsplan-step-klima-20,Stadtentwicklungsplan (StEP) Klima 2.0
31.937258,-13.991809,städtische-wohnungen-2014,Städtische Wohnungen 2014
-5.6443715,6.236654,stadtstruktur-1990-umweltatlas,Stadtstruktur 1990 (Umweltatlas)
-5.7097774,5.175243,stadtstruktur-2000-umweltatlas,Stadtstruktur 2000 (Umweltatlas)
-5.7816916,4.815914,stadtstruktur-2001-umweltatlas,Stadtstruktur 2001 (Umweltatlas)
-5.261482,4.3627353,stadtstruktur-2005-umweltatlas,Stadtstruktur 2005 (Umweltatlas)
-5.024533,5.126191,stadtstruktur-2010-umweltatlas,Stadtstruktur 2010 (Umweltatlas)
-4.796644,4.2881756,stadtstruktur-2015-umweltatlas,Stadtstruktur 2015 (Umweltatlas)
-4.910404,4.9766684,stadtstruktur-2020-umweltatlas,Stadtstruktur 2020 (Umweltatlas)
-3.2491024,4.926071,stadtstruktur---flächentypen-differenziert-2005-umweltatlas,Stadtstruktur - Flächentypen differenziert 2005 (Umweltatlas)
-3.3904107,5.380569,stadtstruktur---flächentypen-differenziert-2010-umweltatlas,Stadtstruktur - Flächentypen differenziert 2010 (Umweltatlas)
-3.234096,5.1434064,stadtstruktur---flächentypen-differenziert-2015-umweltatlas,Stadtstruktur - Flächentypen differenziert 2015 (Umweltatlas)
-3.181327,5.6068907,stadtstruktur---flächentypen-differenziert-2020-umweltatlas,Stadtstruktur - Flächentypen differenziert 2020 (Umweltatlas)
-11.211528,-21.758278,standorte-berliner-feuerwehr---einsatzbereiche,Standorte Berliner Feuerwehr - Einsatzbereiche
-11.137984,-21.845259,standorte-berliner-feuerwehr,Standorte Berliner Feuerwehr
-11.129281,-21.839455,standorte-berliner-feuerwehr,Standorte Berliner Feuerwehr
-5.714355,-11.049406,standorte-naturdenkmale-bäume-und-findlinge,Standorte Naturdenkmale: Bäume und Findlinge
-4.802913,-28.962046,standorte-öffentlich-bestellter-vermessungsingenieure,Standorte öffentlich bestellter Vermessungsingenieure
-4.8065195,-28.970713,standorte-öffentlich-bestellter-vermessungsingenieure,Standorte öffentlich bestellter Vermessungsingenieure
36.351215,-59.660698,fließgeschwindigkeit-außergewöhnliches-ereignis,Fließgeschwindigkeit (außergewöhnliches Ereignis)
36.302525,-59.610195,fließgeschwindigkeit-extremes-ereignis,Fließgeschwindigkeit (extremes Ereignis)
36.349293,-59.65446,fließgeschwindigkeit-seltenes-ereignis,Fließgeschwindigkeit (seltenes Ereignis)
35.53251,-58.73609,modellgebiete,Modellgebiete
35.392048,-58.708508,starkregengefahrenkarte,Starkregengefahrenkarte
34.19947,-58.230045,feuerwehreinsätze,Feuerwehreinsätze
34.138012,-58.24072,feuerwehreinsätze-punkte,Feuerwehreinsätze (Punkte)
34.682865,-58.323895,starkregengefahrenkarten,Starkregengefahrenkarten
34.577637,-57.764164,topographische-senkenanalyse,Topographische Senkenanalyse
34.72117,-58.292393,starkregenhinweiskarte,Starkregenhinweiskarte
-18.649368,-31.806095,statistische-blöcke-des-rbs,Statistische Blöcke des RBS
-18.673763,-31.825708,statistische-blöcke-des-rbs,Statistische Blöcke des RBS
-22.513508,-29.720493,statistische-einheiten-im-inspire-datenmodell-lebensweltlich-orientierte-räume-01012021,Statistische Einheiten im INSPIRE-Datenmodell (Lebensweltlich Orientierte Räume 01.01.2021)
-22.513317,-29.709055,statistische-einheiten-im-inspire-datenmodell-lebensweltlich-orientierte-räume-01012021,Statistische Einheiten im INSPIRE-Datenmodell (Lebensweltlich Orientierte Räume 01.01.2021)
-20.671804,-30.839775,statistische-einheiten-im-inspire-datenmodell-rbs-blöcke,Statistische Einheiten im INSPIRE-Datenmodell (RBS-Blöcke)
-20.715513,-30.817747,statistische-einheiten-im-inspire-datenmodell-rbs-blöcke,Statistische Einheiten im INSPIRE-Datenmodell (RBS-Blöcke)
-16.4232,-31.924938,statistische-gebiete-des-regionalen-bezugssytems-rbs,Statistische Gebiete des Regionalen Bezugssytems (RBS)
-16.419607,-31.921227,statistische-gebiete-des-regionalen-bezugssytems-rbs,Statistische Gebiete des Regionalen Bezugssytems (RBS)
39.223507,6.6141324,statusdynamik-index-soziale-stadtentwicklung-2013,Status/Dynamik-Index Soziale Stadtentwicklung 2013
39.279877,6.653843,statusdynamik-index-soziale-stadtentwicklung-2015,Status/Dynamik-Index Soziale Stadtentwicklung 2015
39.284477,6.6452703,statusdynamik-index-soziale-stadtentwicklung-2017,Status/Dynamik-Index Soziale Stadtentwicklung 2017
39.466423,4.445702,status-index-2013,Status-Index 2013
39.71663,4.4670143,status-index-2015,Status-Index 2015
39.835167,4.417718,status-index-2017,Status-Index 2017
39.84942,4.330202,status-index-2019,Status-Index 2019
-14.520355,-32.989727,straßenabschnitte---verkehrsobjekte-des-regionalen-bezugssytems-rbs,Straßenabschnitte - Verkehrsobjekte des Regionalen Bezugssytems (RBS)
71.63272,-4.606241,veränderung-ausländeranteil-2017-2018,Veränderung Ausländeranteil 2017-2018
-14.528084,-32.9856,straßenabschnitte---verkehrsobjekte-des-regionalen-bezugssytems-rbs,Straßenabschnitte - Verkehrsobjekte des Regionalen Bezugssytems (RBS)
16.001062,-44.829704,straßenbefahrung---abfallbehälter-müllbox,Straßenbefahrung - Abfallbehälter Müllbox
11.0849285,-42.784313,straßenbefahrung---anforderungstaster-radverkehr,Straßenbefahrung - Anforderungstaster Radverkehr
9.935153,-40.98045,straßenbefahrung---anlegestelle,Straßenbefahrung - Anlegestelle
5.640524,-45.027393,straßenbefahrung---aufmerksamkeitsfeld,Straßenbefahrung - Aufmerksamkeitsfeld
5.8038316,-45.01454,straßenbefahrung---aufmerksamkeitsstreifen,Straßenbefahrung - Aufmerksamkeitsstreifen
12.281685,-42.835545,straßenbefahrung---baumscheibe,Straßenbefahrung - Baumscheibe
11.755564,-43.81196,straßenbefahrung---baustelle,Straßenbefahrung - Baustelle
9.069592,-44.14218,straßenbefahrung---bordstein,Straßenbefahrung - Bordstein
15.036204,-46.811275,straßenbefahrung---briefkasten,Straßenbefahrung - Briefkasten
10.289151,-44.452454,straßenbefahrung---denkmal,Straßenbefahrung - Denkmal
8.716407,-45.216095,straßenbefahrung---durchfahrtshöhe,Straßenbefahrung - Durchfahrtshöhe
9.948638,-50.28819,straßenbefahrung---fahnenmast,Straßenbefahrung - Fahnenmast
9.582854,-43.209938,straßenbefahrung---fahrbahn,Straßenbefahrung - Fahrbahn
5.853242,-41.329624,straßenbefahrung---fahrbahnmarkierung_linie,Straßenbefahrung - Fahrbahnmarkierung\_Linie
6.582066,-40.86537,straßenbefahrung---fahrbahnmarkierung-fläche,Straßenbefahrung - Fahrbahnmarkierung Fläche
5.648615,-42.202564,straßenbefahrung---fahrbahnmarkierung-piktogramm,Straßenbefahrung - Fahrbahnmarkierung Piktogramm
9.024616,-45.34831,straßenbefahrung---fahrbahnschwelle,Straßenbefahrung - Fahrbahnschwelle
10.465451,-42.077618,straßenbefahrung---fahrgastunterstand,Straßenbefahrung - Fahrgastunterstand
10.967677,-41.702156,straßenbefahrung---fahrradständer,Straßenbefahrung - Fahrradständer
9.263683,-42.54473,straßenbefahrung---fussgängerzone,Straßenbefahrung - Fussgängerzone
12.631595,-45.058353,straßenbefahrung---gebäudeeingang,Straßenbefahrung - Gebäudeeingang
9.918433,-43.55375,straßenbefahrung---gehweg,Straßenbefahrung - Gehweg
9.923571,-43.459877,straßenbefahrung---gehwegüberfahrt,Straßenbefahrung - Gehwegüberfahrt
10.981643,-45.32686,straßenbefahrung---geländer,Straßenbefahrung - Geländer
8.566513,-42.887917,straßenbefahrung---gleiskörper-straßenbahn,Straßenbefahrung - Gleiskörper Straßenbahn
7.16279,-39.671,straßenbefahrung---grünfläche,Straßenbefahrung - Grünfläche
9.394678,-37.897667,straßenbefahrung---haltebereich-bus,Straßenbefahrung - Haltebereich Bus
9.383158,-37.995773,straßenbefahrung---haltestellenwartebereich,Straßenbefahrung - Haltestellenwartebereich
8.482874,-50.54871,straßenbefahrung---handsteuergerät-lichtsignalanlage,Straßenbefahrung - Handsteuergerät Lichtsignalanlage
17.588938,-40.581715,straßenbefahrung---hydrant,Straßenbefahrung - Hydrant
14.3763685,-41.83677,straßenbefahrung---induktionsschleife,Straßenbefahrung - Induktionsschleife
14.893271,-48.14007,straßenbefahrung---kabelkasten-schaltkasten,Straßenbefahrung - Kabelkasten Schaltkasten
3.9824412,-29.05516,straßenparkplätze-innerhalb-des-berliner-s-bahnringes,Straßenparkplätze innerhalb des Berliner S-Bahnringes
3.9871373,-29.05676,straßenparkplätze-innerhalb-des-berliner-s-bahnringes,Straßenparkplätze innerhalb des Berliner S-Bahnringes
-11.894066,53.893456,straßenverkehrslärm-nacht-22-6-uhr-umweltatlas,Straßenverkehrslärm (Nacht 22-6 Uhr) (Umweltatlas)
-11.876792,53.88403,straßenverkehrslärm-tag-6-22-uhr-umweltatlas,Straßenverkehrslärm (Tag 6-22 Uhr) (Umweltatlas)
-12.256323,48.0013,strat-lärmkarte-fassadenpegel-an-lärmbeeinflussten-wohngebäuden-2007-umweltatlas,Strat. Lärmkarte Fassadenpegel an lärmbeeinflussten Wohngebäuden 2007 (Umweltatlas)
-12.069402,48.197247,strat-lärmkarte-fassadenpegel-an-lärmbeeinflussten-wohngebäuden-2012-umweltatlas,Strat. Lärmkarte Fassadenpegel an lärmbeeinflussten Wohngebäuden 2012 (Umweltatlas)
-11.824477,48.416626,strat-lärmkarte-fassadenpegel-an-lärmbeeinflussten-wohngebäuden-2017-umweltatlas,Strat. Lärmkarte Fassadenpegel an lärmbeeinflussten Wohngebäuden 2017 (Umweltatlas)
-11.553106,48.497025,strat-lärmkarte-fassadenpegel-an-lärmbeeinflussten-wohngebäuden-2022-umweltatlas,Strat. Lärmkarte Fassadenpegel an lärmbeeinflussten Wohngebäuden 2022 (Umweltatlas)
-13.905257,49.63716,strat-lärmkarte-fassadenpegel-gesamtlärm-l-den-tag-abend-nacht-2007-umweltatlas,Strat. Lärmkarte Fassadenpegel Gesamtlärm L DEN (Tag-Abend-Nacht) 2007 (Umweltatlas)
-13.690583,49.732887,strat-lärmkarte-fassadenpegel-gesamtlärm-l-den-tag-abend-nacht-2012-umweltatlas,Strat. Lärmkarte Fassadenpegel Gesamtlärm L DEN (Tag-Abend-Nacht) 2012 (Umweltatlas)
-13.568043,50.045883,strat-lärmkarte-fassadenpegel-gesamtlärm-l-den-tag-abend-nacht-2017-umweltatlas,Strat. Lärmkarte Fassadenpegel Gesamtlärm L DEN (Tag-Abend-Nacht) 2017 (Umweltatlas)
-13.269047,49.007156,strat-lärmkarte-fassadenpegel-gesamtlärm-l-n-nacht-2007-umweltatlas,Strat. Lärmkarte Fassadenpegel Gesamtlärm L N (Nacht) 2007 (Umweltatlas)
-13.01068,49.208492,strat-lärmkarte-fassadenpegel-gesamtlärm-l-n-nacht-2012-umweltatlas,Strat. Lärmkarte Fassadenpegel Gesamtlärm L N (Nacht) 2012 (Umweltatlas)
-13.001731,49.669075,strat-lärmkarte-fassadenpegel-gesamtlärm-l-n-nacht-2017-umweltatlas,Strat. Lärmkarte Fassadenpegel Gesamtlärm L N (Nacht) 2017 (Umweltatlas)
-15.606219,51.435337,strat-lärmkarte-gesamtlärmindex-l-den-tag-abend-nacht-2007-umweltatlas,Strat. Lärmkarte Gesamtlärmindex L DEN (Tag-Abend-Nacht) 2007 (Umweltatlas)
-15.647197,52.245296,strat-lärmkarte-gesamtlärmindex-l-den-tag-abend-nacht-2012-umweltatlas,Strat. Lärmkarte Gesamtlärmindex L DEN (Tag-Abend-Nacht) 2012 (Umweltatlas)
-34.634384,33.885674,summe-austauschbarer-kationen-des-oberbodens-2005-umweltatlas,Summe austauschbarer Kationen des Oberbodens 2005 (Umweltatlas)
-3.5671642,-69.58352,ausbaustand-stromspeicher-pro-postleitzahl-kw,Ausbaustand Stromspeicher pro Postleitzahl \[kW]
-15.629351,52.147964,strat-lärmkarte-gesamtlärmindex-l-den-tag-abend-nacht-2017-umweltatlas,Strat. Lärmkarte Gesamtlärmindex L DEN (Tag-Abend-Nacht) 2017 (Umweltatlas)
-14.9331045,53.518967,strat-lärmkarte-gesamtlärmindex-l-n-nacht-2012-umweltatlas,Strat. Lärmkarte Gesamtlärmindex L N (Nacht) 2012 (Umweltatlas)
-14.939831,53.489822,strat-lärmkarte-gesamtlärmindex-l-n-nacht-2017-umweltatlas,Strat. Lärmkarte Gesamtlärmindex L N (Nacht) 2017 (Umweltatlas)
-17.681713,51.553448,strat-lärmkarte-l-den-tag-abend-nacht-index-eisenbahns-bahnverkehr-2007-umweltatlas,Strat. Lärmkarte L DEN (Tag-Abend-Nacht-Index) Eisenbahn/S-Bahnverkehr 2007 (Umweltatlas)
-20.362082,54.383457,strat-lärmkarte-l-den-tag-abend-nacht-index-flugverkehr-2012-umweltatlas,Strat. Lärmkarte L DEN (Tag-Abend-Nacht-Index) Flugverkehr 2012 (Umweltatlas)
-34.57683,33.820576,summe-austauschbarer-kationen-des-oberbodens-2010-umweltatlas,Summe austauschbarer Kationen des Oberbodens 2010 (Umweltatlas)
-20.420904,54.3917,strat-lärmkarte-l-den-tag-abend-nacht-index-flugverkehr-2017-umweltatlas,Strat. Lärmkarte L DEN (Tag-Abend-Nacht-Index) Flugverkehr 2017 (Umweltatlas)
-19.825926,54.125477,strat-lärmkarte-l-den-tag-abend-nacht-index-flugverkehr-2022-umweltatlas,Strat. Lärmkarte L DEN (Tag-Abend-Nacht-Index) Flugverkehr 2022 (Umweltatlas)
-18.655218,53.67369,strat-lärmkarte-l-den-tag-abend-nacht-index-gesamtverkehr-straße-schiene-luft-2022-umweltatlas,"Strat. Lärmkarte L DEN (Tag-Abend-Nacht-Index) Gesamtverkehr (Straße, Schiene, Luft) 2022 (Umweltatlas)"
-18.12407,57.601097,strat-lärmkarte-l-den-tag-abend-nacht-index-ied-anlagen-kraftwerke-2022-umweltatlas,Strat. Lärmkarte L DEN (Tag-Abend-Nacht-Index) IED-Anlagen (Kraftwerke) 2022 (Umweltatlas)
-15.247423,57.576717,strat-lärmkarte-l-den-tag-abend-nacht-index-industrie-und-gewerbe-2012-umweltatlas,Strat. Lärmkarte L DEN (Tag-Abend-Nacht-Index) Industrie und Gewerbe 2012 (Umweltatlas)
-15.260803,57.584274,strat-lärmkarte-l-den-tag-abend-nacht-index-industrie-und-gewerbe-2017-umweltatlas,Strat. Lärmkarte L DEN (Tag-Abend-Nacht-Index) Industrie und Gewerbe 2017 (Umweltatlas)
-17.598032,52.8711,strat-lärmkarte-l-den-tag-abend-nacht-index-straßen-u-bahnverkehr-2012-umweltatlas,Strat. Lärmkarte L DEN (Tag-Abend-Nacht-Index) Straßen-/U-Bahnverkehr 2012 (Umweltatlas)
-17.614021,52.795586,strat-lärmkarte-l-den-tag-abend-nacht-index-straßen-u-bahnverkehr-2017-umweltatlas,Strat. Lärmkarte L DEN (Tag-Abend-Nacht-Index) Straßen-/U-Bahnverkehr 2017 (Umweltatlas)
-18.15475,53.99614,strat-lärmkarte-l-den-tag-abend-nacht-index-straßen--und-oberirdische-u-bahn-2022-umweltatlas,Strat. Lärmkarte L DEN (Tag-Abend-Nacht-Index) Straßen- und oberirdische U-Bahn 2022 (Umweltatlas)
-16.94755,53.038055,strat-lärmkarte-l-den-tag-abend-nacht-index-straßenverkehr-2012-umweltatlas,Strat. Lärmkarte L DEN (Tag-Abend-Nacht-Index) Straßenverkehr 2012 (Umweltatlas)
-16.997139,52.993233,strat-lärmkarte-l-den-tag-abend-nacht-index-straßenverkehr-2017-umweltatlas,Strat. Lärmkarte L DEN (Tag-Abend-Nacht-Index) Straßenverkehr 2017 (Umweltatlas)
11.16566,30.48028,umweltgerechtigkeit-integrierte-mehrfachbelastungskarte---berliner-umweltgerechtigkeitskarte-20212022-umweltatlas,Umweltgerechtigkeit: Integrierte Mehrfachbelastungskarte - Berliner Umweltgerechtigkeitskarte 2021/2022 (Umweltatlas)
-18.383211,53.621326,strat-lärmkarte-l-den-tag-abend-nacht-index-straßenverkehr-2022-umweltatlas,Strat. Lärmkarte L DEN (Tag-Abend-Nacht-Index) Straßenverkehr 2022 (Umweltatlas)
-20.149326,55.521214,strat-lärmkarte-l-n-nacht-index-flugverkehr-2012-umweltatlas,Strat. Lärmkarte L N (Nacht-Index) Flugverkehr 2012 (Umweltatlas)
-20.264515,55.43794,strat-lärmkarte-l-n-nacht-index-flugverkehr-2017-umweltatlas,Strat. Lärmkarte L N (Nacht-Index) Flugverkehr 2017 (Umweltatlas)
-19.461634,55.38406,strat-lärmkarte-l-n-nacht-index-flugverkehr-2022-umweltatlas,Strat. Lärmkarte L N (Nacht-Index) Flugverkehr 2022 (Umweltatlas)
-16.669361,54.80062,strat-lärmkarte-l-n-nacht-index-straßen-u-bahnverkehr-2017-umweltatlas,Strat. Lärmkarte L N (Nacht-Index) Straßen-/U-Bahnverkehr 2017 (Umweltatlas)
-18.167208,55.28674,strat-lärmkarte-l-n-nacht-index-gesamtverkehr-straße-schiene-luft-2022-umweltatlas,"Strat. Lärmkarte L N (Nacht-Index) Gesamtverkehr (Straße, Schiene, Luft) 2022 (Umweltatlas)"
-18.119568,57.601006,strat-lärmkarte-l-n-nacht-index-ied-anlagen-kraftwerke-2022-umweltatlas,Strat. Lärmkarte L N (Nacht-Index) IED-Anlagen (Kraftwerke) 2022 (Umweltatlas)
-14.796764,57.167797,strat-lärmkarte-l-n-nacht-index-industrie-und-gewerbe-2012-umweltatlas,Strat. Lärmkarte L N (Nacht-Index) Industrie und Gewerbe 2012 (Umweltatlas)
-14.811742,57.20537,strat-lärmkarte-l-n-nacht-index-industrie-und-gewerbe-2017-umweltatlas,Strat. Lärmkarte L N (Nacht-Index) Industrie und Gewerbe 2017 (Umweltatlas)
-16.633074,54.86109,strat-lärmkarte-l-n-nacht-index-straßen-u-bahnverkehr-2012-umweltatlas,Strat. Lärmkarte L N (Nacht-Index) Straßen-/U-Bahnverkehr 2012 (Umweltatlas)
-17.755245,55.05195,strat-lärmkarte-l-n-nacht-index-straßen--und-oberirdische-u-bahn-2022-umweltatlas,Strat. Lärmkarte L N (Nacht-Index) Straßen- und oberirdische U-Bahn 2022 (Umweltatlas)
-15.92356,54.731674,strat-lärmkarte-l-n-nacht-index-straßenverkehr-2012-umweltatlas,Strat. Lärmkarte L N (Nacht-Index) Straßenverkehr 2012 (Umweltatlas)
-16.019827,54.624626,strat-lärmkarte-l-n-nacht-index-straßenverkehr-2017-umweltatlas,Strat. Lärmkarte L N (Nacht-Index) Straßenverkehr 2017 (Umweltatlas)
-17.955894,55.311024,strat-lärmkarte-l-n-nacht-index-straßenverkehr-2022-umweltatlas,Strat. Lärmkarte L N (Nacht-Index) Straßenverkehr 2022 (Umweltatlas)
-3.5825198,-69.576744,ausbaustand-stromspeicher-pro-bezirk-mw,Ausbaustand Stromspeicher pro Bezirk \[MW]
-3.806063,-69.594475,stromspeicher,Stromspeicher
-11.843849,-5.0999618,strukturkarte-berlin-und-umland-sbu-öpnv-bahnhöfe,Strukturkarte Berlin und Umland (SBU): ÖPNV-Bahnhöfe
-11.848713,-5.098649,strukturkarte-berlin-und-umland-sbu-öpnv-bahnnetz,Strukturkarte Berlin und Umland (SBU): ÖPNV-Bahnnetz
-11.890622,-5.088002,strukturkarte-berlin-und-umland-sbu,Strukturkarte Berlin und Umland (SBU)
-34.59729,33.843586,summe-austauschbarer-kationen-des-oberbodens-2001-umweltatlas,Summe austauschbarer Kationen des Oberbodens 2001 (Umweltatlas)
-34.769424,34.01879,summe-austauschbarer-kationen-des-oberbodens-2015-umweltatlas,Summe austauschbarer Kationen des Oberbodens 2015 (Umweltatlas)
-4.279167,-35.454365,übergeordnetes-straßennetz-bestand,Übergeordnetes Straßennetz Bestand
9.691282,-28.329468,tempolimits,Tempolimits
9.688904,-28.32458,tempolimits,Tempolimits
59.353165,2.2557442,transferbezug-2018---v2,Transferbezug 2018 - V2
59.386917,2.4521892,transferbezug-2018,Transferbezug 2018
59.39018,1.9227242,transferbezug-2020---v2,Transferbezug 2020 - V2
59.42143,2.0359082,transferbezug-2020,Transferbezug 2020
-4.215512,-35.507957,übergeordnetes-straßennetz-bestand,Übergeordnetes Straßennetz Bestand
-14.625349,0.38156536,überschwemmungsgebiete-umweltatlas,Überschwemmungsgebiete (Umweltatlas)
-14.63151,0.3769753,überschwemmungsgebiete-umweltatlas,Überschwemmungsgebiete (Umweltatlas)
-26.938667,-6.064963,übersichtskarte-von-berlin-1-50-000-ük50---varianten-schwarz-weiß,Übersichtskarte von Berlin 1: 50 000 (ÜK50) - Varianten (Schwarz-Weiß)
-26.860565,-6.0451875,übersichtskarte-von-berlin-1-50-000-ük50,Übersichtskarte von Berlin 1: 50 000 (ÜK50)
-3.8867052,-8.780805,uferbäume,Uferbäume
11.10236,30.516325,umweltgerechtigkeit-integrierte-mehrfachbelastungskarte-umwelt-20212022-umweltatlas,Umweltgerechtigkeit: Integrierte Mehrfachbelastungskarte Umwelt 2021/2022 (Umweltatlas)
11.127921,30.481474,umweltgerechtigkeit-integrierte-mehrfachbelastungskarte-umwelt-20212022-umweltatlas,Umweltgerechtigkeit: Integrierte Mehrfachbelastungskarte Umwelt 2021/2022 (Umweltatlas)
10.77387,30.085905,umweltgerechtigkeit-integrierte-mehrfachbelastungskarte-umwelt-und-soziale-benachteiligung-20212022-umweltatlas,Umweltgerechtigkeit: Integrierte Mehrfachbelastungskarte Umwelt und Soziale Benachteiligung 2021/2022 (Umweltatlas)
10.755151,30.092388,umweltgerechtigkeit-integrierte-mehrfachbelastungskarte-umwelt-und-soziale-benachteiligung-20212022-umweltatlas,Umweltgerechtigkeit: Integrierte Mehrfachbelastungskarte Umwelt und Soziale Benachteiligung 2021/2022 (Umweltatlas)
7.723028,30.296162,umweltgerechtigkeit-kernindikator-grünversorgung-20212022-umweltatlas,Umweltgerechtigkeit: Kernindikator Grünversorgung 2021/2022 (Umweltatlas)
7.736779,30.298874,umweltgerechtigkeit-kernindikator-grünversorgung-20212022-umweltatlas,Umweltgerechtigkeit: Kernindikator Grünversorgung 2021/2022 (Umweltatlas)
7.7614794,32.22935,umweltgerechtigkeit-kernindikator-lärmbelastung-20212022-umweltatlas,Umweltgerechtigkeit: Kernindikator Lärmbelastung 2021/2022 (Umweltatlas)
7.7481503,32.22877,umweltgerechtigkeit-kernindikator-lärmbelastung-20212022-umweltatlas,Umweltgerechtigkeit: Kernindikator Lärmbelastung 2021/2022 (Umweltatlas)
8.469057,32.963184,umweltgerechtigkeit-kernindikator-luftbelastung-20212022-umweltatlas,Umweltgerechtigkeit: Kernindikator Luftbelastung 2021/2022 (Umweltatlas)
